measnum,varname,strain,strainid,sex,mean,nmice,sd,sem,cv,minval,maxval,zscore
62025,num_arms_d5,BXD2,1102,f,5.50,10,1.27,0.401,0.231,4.00,8.00,-1.05
62025,num_arms_d5,BXD21,1121,f,5.60,10,1.35,0.427,0.241,3.00,8.00,-0.79
62025,num_arms_d5,BXD27,1127,f,5.70,10,1.06,0.335,0.186,5.00,8.00,-0.53
62025,num_arms_d5,BXD28,1128,f,5.90,10,0.876,0.277,0.148,4.00,7.00,-0.01
62025,num_arms_d5,BXD31,1131,f,5.90,10,0.738,0.233,0.125,5.00,7.00,-0.01
62025,num_arms_d5,BXD32,1132,f,5.40,10,0.843,0.267,0.156,4.00,7.00,-1.31
62025,num_arms_d5,BXD33,1133,f,5.00,1,0,0,0,5.00,5.00,-2.34
62025,num_arms_d5,BXD34,1134,f,6.50,2,0.707,0.500,0.109,6.00,7.00,1.54
62025,num_arms_d5,BXD39,1139,f,5.90,10,0.738,0.233,0.125,5.00,7.00,-0.01
62025,num_arms_d5,BXD40,1140,f,6.10,10,0.994,0.314,0.163,5.00,8.00,0.51
62025,num_arms_d5,BXD42,1142,f,5.70,10,0.949,0.300,0.166,4.00,7.00,-0.53
62025,num_arms_d5,BXD43,1143,f,5.80,10,0.632,0.200,0.109,5.00,7.00,-0.27
62025,num_arms_d5,BXD44,1144,f,6.10,10,0.738,0.233,0.121,5.00,7.00,0.51
62025,num_arms_d5,BXD48,1148,f,6.40,10,0.699,0.221,0.109,6.00,8.00,1.28
62025,num_arms_d5,BXD49,1149,f,5.60,10,0.843,0.267,0.151,4.00,7.00,-0.79
62025,num_arms_d5,BXD50,1150,f,5.70,10,0.823,0.260,0.144,4.00,7.00,-0.53
62025,num_arms_d5,BXD51,1151,f,6.20,10,1.03,0.327,0.167,5.00,8.00,0.77
62025,num_arms_d5,BXD6,1106,f,6.00,10,1.05,0.333,0.176,4.00,7.00,0.25
62025,num_arms_d5,BXD61,1161,f,6.00,10,0.943,0.298,0.157,4.00,7.00,0.25
62025,num_arms_d5,BXD62,1162,f,6.20,10,0.789,0.249,0.127,5.00,8.00,0.77
62025,num_arms_d5,BXD66,1166,f,5.75,4,0.500,0.250,0.0870,5.00,6.00,-0.40
62025,num_arms_d5,BXD68,1168,f,6.25,4,1.50,0.750,0.240,5.00,8.00,0.90
62025,num_arms_d5,BXD69,1169,f,5.60,10,0.699,0.221,0.125,5.00,7.00,-0.79
62025,num_arms_d5,BXD70,1170,f,5.70,10,0.823,0.260,0.144,5.00,7.00,-0.53
62025,num_arms_d5,BXD73,1173,f,5.90,10,0.876,0.277,0.148,4.00,7.00,-0.01
62025,num_arms_d5,BXD75,1175,f,5.90,10,1.29,0.407,0.218,4.00,8.00,-0.01
62025,num_arms_d5,BXD77,1177,f,6.00,4,0.816,0.408,0.136,5.00,7.00,0.25
62025,num_arms_d5,BXD8,1108,f,6.60,10,1.07,0.340,0.163,5.00,8.00,1.80
62025,num_arms_d5,BXD80,1180,f,6.20,10,0.789,0.249,0.127,5.00,8.00,0.77
62025,num_arms_d5,BXD81,1181,f,6.30,10,0.483,0.153,0.0767,6.00,7.00,1.02
62025,num_arms_d5,BXD84,1184,f,5.60,10,1.17,0.371,0.210,4.00,7.00,-0.79
62025,num_arms_d5,BXD85,1185,f,6.50,4,0.577,0.289,0.0888,6.00,7.00,1.54
62025,num_arms_d5,BXD86,1186,f,6.20,10,0.789,0.249,0.127,5.00,7.00,0.77
62025,num_arms_d5,BXD87,1187,f,6.50,10,0.972,0.307,0.150,5.00,8.00,1.54
62025,num_arms_d5,BXD89,1189,f,5.80,10,1.03,0.327,0.178,4.00,8.00,-0.27
62025,num_arms_d5,BXD90,1190,f,5.00,6,1.10,0.447,0.219,4.00,7.00,-2.34
62025,num_arms_d5,BXD92,1192,f,5.50,2,0.707,0.500,0.129,5.00,6.00,-1.05
62025,num_arms_d5,BXD96,1196,f,5.50,10,0.707,0.224,0.129,5.00,7.00,-1.05
62025,num_arms_d5,BXD97,1197,f,5.50,10,0.850,0.269,0.155,4.00,7.00,-1.05
62025,num_arms_d5,BXD98,1198,f,6.50,6,0.548,0.224,0.0843,6.00,7.00,1.54
62025,num_arms_d5,C57BL/6J,7,f,6.17,6,0.753,0.307,0.122,5.00,7.00,0.69
62025,num_arms_d5,DBA/2J,8,f,5.70,10,0.483,0.153,0.0847,5.00,6.00,-0.53
62025,num_arms_d5,BXD1,1101,m,5.50,2,0.707,0.500,0.129,5.00,6.00,-1.13
62025,num_arms_d5,BXD100,1100,m,6.00,10,0.471,0.149,0.0786,5.00,7.00,0.38
62025,num_arms_d5,BXD101,1091,m,5.25,8,0.886,0.313,0.169,4.00,6.00,-1.88
62025,num_arms_d5,BXD102,1092,m,5.60,10,0.843,0.267,0.151,4.00,7.00,-0.83
62025,num_arms_d5,BXD11,1111,m,6.30,10,1.06,0.335,0.168,4.00,8.00,1.28
62025,num_arms_d5,BXD13,1113,m,5.90,10,0.738,0.233,0.125,5.00,7.00,0.08
62025,num_arms_d5,BXD14,1114,m,6.10,10,0.876,0.277,0.144,5.00,7.00,0.68
62025,num_arms_d5,BXD15,1115,m,5.70,10,1.25,0.396,0.220,4.00,8.00,-0.53
62025,num_arms_d5,BXD16,1116,m,5.60,10,0.966,0.306,0.173,4.00,7.00,-0.83
62025,num_arms_d5,BXD18,1118,m,6.00,2,1.41,1.00,0.236,5.00,7.00,0.38
62025,num_arms_d5,BXD19,1119,m,5.50,2,0.707,0.500,0.129,5.00,6.00,-1.13
62025,num_arms_d5,BXD2,1102,m,4.90,10,0.994,0.314,0.203,3.00,7.00,-2.93
62025,num_arms_d5,BXD21,1121,m,6.12,8,1.25,0.441,0.203,4.00,8.00,0.74
62025,num_arms_d5,BXD27,1127,m,5.70,10,1.06,0.335,0.186,4.00,7.00,-0.53
62025,num_arms_d5,BXD28,1128,m,5.60,10,0.966,0.306,0.173,4.00,7.00,-0.83
62025,num_arms_d5,BXD31,1131,m,5.90,10,0.994,0.314,0.169,5.00,8.00,0.08
62025,num_arms_d5,BXD32,1132,m,5.70,10,0.675,0.213,0.118,5.00,7.00,-0.53
62025,num_arms_d5,BXD33,1133,m,6.00,1,0,0,0,6.00,6.00,0.38
62025,num_arms_d5,BXD34,1134,m,6.00,2,1.41,1.00,0.236,5.00,7.00,0.38
62025,num_arms_d5,BXD39,1139,m,6.00,10,0.667,0.211,0.111,5.00,7.00,0.38
62025,num_arms_d5,BXD40,1140,m,6.00,10,1.05,0.333,0.176,4.00,7.00,0.38
62025,num_arms_d5,BXD42,1142,m,5.70,10,0.675,0.213,0.118,5.00,7.00,-0.53
62025,num_arms_d5,BXD43,1143,m,5.70,10,1.25,0.396,0.220,4.00,8.00,-0.53
62025,num_arms_d5,BXD44,1144,m,6.00,10,1.33,0.422,0.222,4.00,8.00,0.38
62025,num_arms_d5,BXD48,1148,m,5.90,10,0.876,0.277,0.148,5.00,7.00,0.08
62025,num_arms_d5,BXD49,1149,m,6.40,10,1.07,0.340,0.168,5.00,8.00,1.58
62025,num_arms_d5,BXD50,1150,m,5.70,10,1.06,0.335,0.186,4.00,7.00,-0.53
62025,num_arms_d5,BXD51,1151,m,6.30,10,1.16,0.367,0.184,5.00,8.00,1.28
62025,num_arms_d5,BXD6,1106,m,6.10,10,0.568,0.180,0.0931,5.00,7.00,0.68
62025,num_arms_d5,BXD61,1161,m,6.30,10,0.823,0.260,0.131,5.00,8.00,1.28
62025,num_arms_d5,BXD62,1162,m,6.50,10,0.850,0.269,0.131,5.00,8.00,1.88
62025,num_arms_d5,BXD65,1165,m,5.90,10,0.876,0.277,0.148,4.00,7.00,0.08
62025,num_arms_d5,BXD66,1166,m,6.00,4,1.41,0.707,0.236,4.00,7.00,0.38
62025,num_arms_d5,BXD68,1168,m,6.50,6,1.22,0.500,0.188,4.00,7.00,1.88
62025,num_arms_d5,BXD69,1169,m,5.70,10,0.949,0.300,0.166,4.00,7.00,-0.53
62025,num_arms_d5,BXD70,1170,m,6.20,10,0.919,0.291,0.148,5.00,7.00,0.98
62025,num_arms_d5,BXD71,1171,m,6.00,2,0,0,0,6.00,6.00,0.38
62025,num_arms_d5,BXD73,1173,m,5.60,10,0.966,0.306,0.173,4.00,7.00,-0.83
62025,num_arms_d5,BXD75,1175,m,5.80,10,0.632,0.200,0.109,5.00,7.00,-0.23
62025,num_arms_d5,BXD77,1177,m,6.00,4,0.816,0.408,0.136,5.00,7.00,0.38
62025,num_arms_d5,BXD8,1108,m,6.40,10,0.843,0.267,0.132,5.00,7.00,1.58
62025,num_arms_d5,BXD80,1180,m,5.30,10,0.823,0.260,0.155,4.00,6.00,-1.73
62025,num_arms_d5,BXD81,1181,m,5.80,10,0.919,0.291,0.158,4.00,7.00,-0.23
62025,num_arms_d5,BXD84,1184,m,6.10,10,0.568,0.180,0.0931,5.00,7.00,0.68
62025,num_arms_d5,BXD85,1185,m,5.75,4,0.957,0.479,0.167,5.00,7.00,-0.38
62025,num_arms_d5,BXD86,1186,m,5.90,10,0.738,0.233,0.125,5.00,7.00,0.08
62025,num_arms_d5,BXD87,1187,m,6.20,10,1.14,0.359,0.183,4.00,7.00,0.98
62025,num_arms_d5,BXD89,1189,m,5.80,10,0.422,0.133,0.0727,5.00,6.00,-0.23
62025,num_arms_d5,BXD90,1190,m,5.17,6,1.17,0.477,0.226,3.00,6.00,-2.12
62025,num_arms_d5,BXD92,1192,m,5.67,3,0.577,0.333,0.102,5.00,6.00,-0.62
62025,num_arms_d5,BXD96,1196,m,6.00,10,0.667,0.211,0.111,5.00,7.00,0.38
62025,num_arms_d5,BXD97,1197,m,6.20,10,0.919,0.291,0.148,5.00,8.00,0.98
62025,num_arms_d5,BXD98,1198,m,5.86,7,1.07,0.404,0.183,4.00,7.00,-0.04
62025,num_arms_d5,C57BL/6J,7,m,6.00,10,0.667,0.211,0.111,5.00,7.00,0.38
62025,num_arms_d5,DBA/2J,8,m,5.30,10,0.823,0.260,0.155,4.00,6.00,-1.73
62026,num_arms_adj_d3,BXD1,1101,f,-0.300,2,0,0,0,-0.300,-0.300,-1.09
62026,num_arms_adj_d3,BXD100,1100,f,0.900,10,1.03,0.327,1.15,-1.30,1.70,0.96
62026,num_arms_adj_d3,BXD101,1091,f,0.200,6,1.05,0.428,5.24,-1.30,1.70,-0.23
62026,num_arms_adj_d3,BXD102,1092,f,0.300,10,1.35,0.427,4.50,-1.30,1.70,-0.06
62026,num_arms_adj_d3,BXD11,1111,f,0.600,10,0.568,0.180,0.946,-0.300,1.70,0.45
62026,num_arms_adj_d3,BXD13,1113,f,-2.22045E-17,10,0.675,0.213,-30396980729994992,-1.30,0.700,-0.58
62026,num_arms_adj_d3,BXD14,1114,f,0.600,10,1.20,0.379,2.00,-1.30,2.70,0.45
62026,num_arms_adj_d3,BXD15,1115,f,0.900,10,1.03,0.327,1.15,-0.300,2.70,0.96
62026,num_arms_adj_d3,BXD16,1116,f,-0.100,10,0.789,0.249,-7.89,-1.30,0.700,-0.75
62026,num_arms_adj_d3,BXD18,1118,f,-2.30,1,0,0,0,-2.30,-2.30,-4.50
62026,num_arms_adj_d3,BXD19,1119,f,0.700,2,1.41,1.000,2.02,-0.300,1.70,0.62
62026,num_arms_adj_d3,BXD2,1102,f,-0.400,10,0.876,0.277,-2.19,-1.30,0.700,-1.26
62026,num_arms_adj_d3,BXD21,1121,f,-0.600,10,0.675,0.213,-1.12,-1.30,0.700,-1.60
62026,num_arms_adj_d3,BXD27,1127,f,0.400,10,1.42,0.448,3.55,-2.30,1.70,0.11
62026,num_arms_adj_d3,BXD28,1128,f,0.700,10,0.943,0.298,1.35,-0.300,1.70,0.62
62026,num_arms_adj_d3,BXD31,1131,f,0.700,10,0.816,0.258,1.17,-0.300,1.70,0.62
62026,num_arms_adj_d3,BXD32,1132,f,0.500,10,0.632,0.200,1.26,-0.300,1.70,0.28
62026,num_arms_adj_d3,BXD33,1133,f,-1.30,1,0,0,0,-1.30,-1.30,-2.80
62026,num_arms_adj_d3,BXD34,1134,f,1.70,2,0,0,0,1.70,1.70,2.33
62026,num_arms_adj_d3,BXD39,1139,f,0.600,10,0.738,0.233,1.23,-0.300,1.70,0.45
62026,num_arms_adj_d3,BXD40,1140,f,0.800,10,0.316,0.1000,0.395,0.700,1.70,0.79
62026,num_arms_adj_d3,BXD42,1142,f,0.300,10,0.699,0.221,2.33,-1.30,0.700,-0.06
62026,num_arms_adj_d3,BXD43,1143,f,0.300,10,1.07,0.340,3.58,-1.30,1.70,-0.06
62026,num_arms_adj_d3,BXD44,1144,f,0.200,10,0.527,0.167,2.64,-0.300,0.700,-0.23
62026,num_arms_adj_d3,BXD48,1148,f,0.200,10,0.972,0.307,4.86,-1.30,1.70,-0.23
62026,num_arms_adj_d3,BXD49,1149,f,0.900,10,0.632,0.200,0.703,-0.300,1.70,0.96
62026,num_arms_adj_d3,BXD50,1150,f,0.400,10,0.823,0.260,2.06,-1.30,1.70,0.11
62026,num_arms_adj_d3,BXD51,1151,f,0.800,10,0.994,0.314,1.24,-0.300,1.70,0.79
62026,num_arms_adj_d3,BXD6,1106,f,0.600,10,0.876,0.277,1.46,-0.300,2.70,0.45
62026,num_arms_adj_d3,BXD61,1161,f,0.300,10,0.966,0.306,3.22,-1.30,1.70,-0.06
62026,num_arms_adj_d3,BXD62,1162,f,0.300,10,1.07,0.340,3.58,-1.30,1.70,-0.06
62026,num_arms_adj_d3,BXD65,1165,f,-0.133,6,0.753,0.307,-5.65,-1.30,0.700,-0.80
62026,num_arms_adj_d3,BXD66,1166,f,0.950,4,0.500,0.250,0.526,0.700,1.70,1.05
62026,num_arms_adj_d3,BXD68,1168,f,0.450,4,0.500,0.250,1.11,-0.300,0.700,0.19
62026,num_arms_adj_d3,BXD69,1169,f,0.200,10,0.972,0.307,4.86,-1.30,1.70,-0.23
62026,num_arms_adj_d3,BXD70,1170,f,0.200,10,0.527,0.167,2.64,-0.300,0.700,-0.23
62026,num_arms_adj_d3,BXD73,1173,f,0.400,10,0.949,0.300,2.37,-1.30,1.70,0.11
62026,num_arms_adj_d3,BXD75,1175,f,0.200,10,1.08,0.342,5.40,-1.30,1.70,-0.23
62026,num_arms_adj_d3,BXD77,1177,f,0.450,4,1.50,0.750,3.33,-0.300,2.70,0.19
62026,num_arms_adj_d3,BXD8,1108,f,1.00,10,0.823,0.260,0.823,-0.300,1.70,1.13
62026,num_arms_adj_d3,BXD80,1180,f,0.200,10,0.850,0.269,4.25,-1.30,1.70,-0.23
62026,num_arms_adj_d3,BXD81,1181,f,0.400,10,0.949,0.300,2.37,-1.30,1.70,0.11
62026,num_arms_adj_d3,BXD84,1184,f,0.1000,10,0.516,0.163,5.16,-0.300,0.700,-0.40
62026,num_arms_adj_d3,BXD85,1185,f,0.450,4,0.500,0.250,1.11,-0.300,0.700,0.19
62026,num_arms_adj_d3,BXD86,1186,f,0.500,10,1.03,0.327,2.07,-0.300,2.70,0.28
62026,num_arms_adj_d3,BXD87,1187,f,0.800,10,0.568,0.180,0.710,-0.300,1.70,0.79
62026,num_arms_adj_d3,BXD89,1189,f,0.400,10,0.483,0.153,1.21,-0.300,0.700,0.11
62026,num_arms_adj_d3,BXD90,1190,f,1.03,6,1.03,0.422,0.999,-0.300,2.70,1.18
62026,num_arms_adj_d3,BXD92,1192,f,0.700,2,1.41,1.000,2.02,-0.300,1.70,0.62
62026,num_arms_adj_d3,BXD96,1196,f,0.300,10,1.07,0.340,3.58,-1.30,1.70,-0.06
62026,num_arms_adj_d3,BXD97,1197,f,0.200,10,0.707,0.224,3.54,-1.30,0.700,-0.23
62026,num_arms_adj_d3,BXD98,1198,f,-0.133,6,1.47,0.601,-11.0,-2.30,1.70,-0.80
62026,num_arms_adj_d3,C57BL/6J,7,f,0.533,6,0.983,0.401,1.84,-0.300,1.70,0.33
62026,num_arms_adj_d3,DBA/2J,8,f,0.1000,10,0.699,0.221,6.99,-1.30,0.700,-0.40
62026,num_arms_adj_d3,BXD1,1101,m,0.200,2,2.12,1.50,10.6,-1.30,1.70,-0.55
62026,num_arms_adj_d3,BXD100,1100,m,1.20,10,1.08,0.342,0.900,-1.30,2.70,2.30
62026,num_arms_adj_d3,BXD101,1091,m,0.700,8,0.756,0.267,1.08,-0.300,1.70,0.88
62026,num_arms_adj_d3,BXD102,1092,m,-1.66533E-17,10,1.25,0.396,-75160007150045136,-2.30,1.70,-1.12
62026,num_arms_adj_d3,BXD11,1111,m,1.00,10,0.823,0.260,0.823,-0.300,2.70,1.73
62026,num_arms_adj_d3,BXD13,1113,m,0.700,10,0.667,0.211,0.952,-0.300,1.70,0.88
62026,num_arms_adj_d3,BXD14,1114,m,0.300,10,1.07,0.340,3.58,-1.30,1.70,-0.26
62026,num_arms_adj_d3,BXD15,1115,m,0.500,10,0.632,0.200,1.26,-0.300,1.70,0.31
62026,num_arms_adj_d3,BXD16,1116,m,0.800,10,1.10,0.348,1.38,-1.30,2.70,1.16
62026,num_arms_adj_d3,BXD18,1118,m,0.200,2,0.707,0.500,3.54,-0.300,0.700,-0.55
62026,num_arms_adj_d3,BXD19,1119,m,0.700,2,1.41,1.000,2.02,-0.300,1.70,0.88
62026,num_arms_adj_d3,BXD2,1102,m,-0.100,10,0.632,0.200,-6.32,-1.30,0.700,-1.40
62026,num_arms_adj_d3,BXD21,1121,m,-0.300,8,1.07,0.378,-3.56,-2.30,0.700,-1.97
62026,num_arms_adj_d3,BXD27,1127,m,0.400,10,0.823,0.260,2.06,-1.30,1.70,0.02
62026,num_arms_adj_d3,BXD28,1128,m,0.100,10,1.17,0.371,11.7,-2.30,1.70,-0.83
62026,num_arms_adj_d3,BXD31,1131,m,0.500,10,1.03,0.327,2.07,-1.30,1.70,0.31
62026,num_arms_adj_d3,BXD32,1132,m,-0.200,10,0.876,0.277,-4.38,-2.30,0.700,-1.69
62026,num_arms_adj_d3,BXD33,1133,m,-0.300,1,0,0,0,-0.300,-0.300,-1.97
62026,num_arms_adj_d3,BXD34,1134,m,0.200,2,0.707,0.500,3.54,-0.300,0.700,-0.55
62026,num_arms_adj_d3,BXD39,1139,m,0.200,10,0.850,0.269,4.25,-1.30,1.70,-0.55
62026,num_arms_adj_d3,BXD40,1140,m,0.1000,10,0.516,0.163,5.16,-0.300,0.700,-0.83
62026,num_arms_adj_d3,BXD42,1142,m,0.900,10,0.919,0.291,1.02,-0.300,1.70,1.44
62026,num_arms_adj_d3,BXD43,1143,m,0.1000,10,1.17,0.371,11.7,-1.30,1.70,-0.83
62026,num_arms_adj_d3,BXD44,1144,m,0.900,10,0.789,0.249,0.876,-0.300,2.70,1.44
62026,num_arms_adj_d3,BXD48,1148,m,0.200,10,1.08,0.342,5.40,-1.30,1.70,-0.55
62026,num_arms_adj_d3,BXD49,1149,m,0.500,10,1.23,0.389,2.46,-2.30,1.70,0.31
62026,num_arms_adj_d3,BXD50,1150,m,0.1000,10,0.966,0.306,9.66,-1.30,1.70,-0.83
62026,num_arms_adj_d3,BXD51,1151,m,0.600,10,0.738,0.233,1.23,-0.300,1.70,0.59
62026,num_arms_adj_d3,BXD6,1106,m,0.300,10,0.966,0.306,3.22,-1.30,1.70,-0.26
62026,num_arms_adj_d3,BXD61,1161,m,0.200,10,0.707,0.224,3.54,-1.30,0.700,-0.55
62026,num_arms_adj_d3,BXD62,1162,m,0.600,10,0.994,0.314,1.66,-1.30,1.70,0.59
62026,num_arms_adj_d3,BXD65,1165,m,0.800,10,0.738,0.233,0.922,-0.300,1.70,1.16
62026,num_arms_adj_d3,BXD66,1166,m,0.450,4,0.500,0.250,1.11,-0.300,0.700,0.16
62026,num_arms_adj_d3,BXD68,1168,m,0.700,6,1.26,0.516,1.81,-0.300,2.70,0.88
62026,num_arms_adj_d3,BXD69,1169,m,-0.100,10,1.40,0.442,-14.0,-3.30,1.70,-1.40
62026,num_arms_adj_d3,BXD70,1170,m,-4.44089E-17,10,0.823,0.260,-18538450925806668,-1.30,0.700,-1.12
62026,num_arms_adj_d3,BXD71,1171,m,0.700,2,0,0,0,0.700,0.700,0.88
62026,num_arms_adj_d3,BXD73,1173,m,0.800,10,0.738,0.233,0.922,-0.300,1.70,1.16
62026,num_arms_adj_d3,BXD75,1175,m,0.300,10,0.699,0.221,2.33,-0.300,1.70,-0.26
62026,num_arms_adj_d3,BXD77,1177,m,0.450,4,1.26,0.629,2.80,-1.30,1.70,0.16
62026,num_arms_adj_d3,BXD8,1108,m,0.1000,10,0.966,0.306,9.66,-1.30,1.70,-0.83
62026,num_arms_adj_d3,BXD80,1180,m,-0.100,10,1.40,0.442,-14.0,-1.30,1.70,-1.40
62026,num_arms_adj_d3,BXD81,1181,m,-4.44089E-17,10,0.949,0.300,-21362448737964532,-1.30,1.70,-1.12
62026,num_arms_adj_d3,BXD84,1184,m,0.700,10,1.05,0.333,1.51,-1.30,1.70,0.88
62026,num_arms_adj_d3,BXD85,1185,m,0.700,4,0.816,0.408,1.17,-0.300,1.70,0.88
62026,num_arms_adj_d3,BXD86,1186,m,0.1000,10,0.699,0.221,6.99,-0.300,1.70,-0.83
62026,num_arms_adj_d3,BXD87,1187,m,0.700,10,0.943,0.298,1.35,-1.30,1.70,0.88
62026,num_arms_adj_d3,BXD89,1189,m,0.500,10,0.632,0.200,1.26,-0.300,1.70,0.31
62026,num_arms_adj_d3,BXD90,1190,m,0.533,6,0.753,0.307,1.41,-0.300,1.70,0.40
62026,num_arms_adj_d3,BXD92,1192,m,0.700,3,1.000,0.577,1.43,-0.300,1.70,0.88
62026,num_arms_adj_d3,BXD96,1196,m,0.100,10,1.07,0.340,10.7,-2.30,1.70,-0.83
62026,num_arms_adj_d3,BXD97,1197,m,0.600,10,0.876,0.277,1.46,-0.300,1.70,0.59
62026,num_arms_adj_d3,BXD98,1198,m,0.557,7,0.900,0.340,1.61,-0.300,1.70,0.47
62026,num_arms_adj_d3,C57BL/6J,7,m,0.200,10,0.972,0.307,4.86,-1.30,1.70,-0.55
62026,num_arms_adj_d3,DBA/2J,8,m,0.800,10,0.568,0.180,0.710,-0.300,1.70,1.16
62027,num_arms_adj_d4,BXD1,1101,f,1.20,2,0.707,0.500,0.589,0.700,1.70,1.62
62027,num_arms_adj_d4,BXD100,1100,f,0.300,10,0.516,0.163,1.72,-0.300,0.700,-0.58
62027,num_arms_adj_d4,BXD101,1091,f,0.533,6,0.983,0.401,1.84,-1.30,1.70,-0.01
62027,num_arms_adj_d4,BXD102,1092,f,0,10,0.675,0.213,0,-0.300,1.70,-1.31
62027,num_arms_adj_d4,BXD11,1111,f,0.700,10,0.667,0.211,0.952,-0.300,1.70,0.40
62027,num_arms_adj_d4,BXD13,1113,f,0.600,10,1.20,0.379,2.00,-1.30,2.70,0.16
62027,num_arms_adj_d4,BXD14,1114,f,0.600,10,0.876,0.277,1.46,-0.300,1.70,0.16
62027,num_arms_adj_d4,BXD15,1115,f,0.400,10,1.25,0.396,3.13,-1.30,2.70,-0.33
62027,num_arms_adj_d4,BXD16,1116,f,4.44089E-17,10,1.25,0.396,28185002681266924,-2.30,1.70,-1.31
62027,num_arms_adj_d4,BXD18,1118,f,1.70,1,0,0,0,1.70,1.70,2.84
62027,num_arms_adj_d4,BXD19,1119,f,-0.300,2,1.41,1.00,-4.71,-1.30,0.700,-2.04
62027,num_arms_adj_d4,BXD2,1102,f,0.300,10,0.699,0.221,2.33,-0.300,1.70,-0.58
62027,num_arms_adj_d4,BXD21,1121,f,-0.200,10,0.568,0.180,-2.84,-1.30,0.700,-1.80
62027,num_arms_adj_d4,BXD27,1127,f,0.400,10,0.949,0.300,2.37,-0.300,1.70,-0.33
62027,num_arms_adj_d4,BXD28,1128,f,0.400,10,0.823,0.260,2.06,-1.30,1.70,-0.33
62027,num_arms_adj_d4,BXD31,1131,f,0.700,10,0.816,0.258,1.17,-0.300,1.70,0.40
62027,num_arms_adj_d4,BXD32,1132,f,0.600,10,0.876,0.277,1.46,-0.300,1.70,0.16
62027,num_arms_adj_d4,BXD33,1133,f,0.700,1,0,0,0,0.700,0.700,0.40
62027,num_arms_adj_d4,BXD34,1134,f,1.20,2,0.707,0.500,0.589,0.700,1.70,1.62
62027,num_arms_adj_d4,BXD39,1139,f,0.400,10,1.25,0.396,3.13,-2.30,1.70,-0.33
62027,num_arms_adj_d4,BXD40,1140,f,0.700,10,0.667,0.211,0.952,-0.300,1.70,0.40
62027,num_arms_adj_d4,BXD42,1142,f,0.300,10,1.71,0.542,5.71,-3.30,2.70,-0.58
62027,num_arms_adj_d4,BXD43,1143,f,0.500,10,0.919,0.291,1.84,-0.300,2.70,-0.09
62027,num_arms_adj_d4,BXD44,1144,f,0.800,10,1.20,0.379,1.50,-1.30,2.70,0.64
62027,num_arms_adj_d4,BXD48,1148,f,0.600,10,0.568,0.180,0.946,-0.300,1.70,0.16
62027,num_arms_adj_d4,BXD49,1149,f,0.900,10,1.03,0.327,1.15,-1.30,1.70,0.89
62027,num_arms_adj_d4,BXD50,1150,f,0.400,10,0.675,0.213,1.69,-0.300,1.70,-0.33
62027,num_arms_adj_d4,BXD51,1151,f,0.400,10,0.823,0.260,2.06,-0.300,1.70,-0.33
62027,num_arms_adj_d4,BXD6,1106,f,0.200,10,0.707,0.224,3.54,-1.30,0.700,-0.82
62027,num_arms_adj_d4,BXD61,1161,f,0.800,10,0.738,0.233,0.922,-0.300,1.70,0.64
62027,num_arms_adj_d4,BXD62,1162,f,0.300,10,0.516,0.163,1.72,-0.300,0.700,-0.58
62027,num_arms_adj_d4,BXD65,1165,f,1.03,6,0.516,0.211,0.500,0.700,1.70,1.21
62027,num_arms_adj_d4,BXD66,1166,f,0.700,4,0.816,0.408,1.17,-0.300,1.70,0.40
62027,num_arms_adj_d4,BXD68,1168,f,-0.0500,4,0.957,0.479,-19.1,-1.30,0.700,-1.43
62027,num_arms_adj_d4,BXD69,1169,f,0.800,10,0.994,0.314,1.24,-1.30,1.70,0.64
62027,num_arms_adj_d4,BXD70,1170,f,-0.200,10,0.876,0.277,-4.38,-1.30,0.700,-1.80
62027,num_arms_adj_d4,BXD73,1173,f,0.800,10,0.876,0.277,1.09,-0.300,2.70,0.64
62027,num_arms_adj_d4,BXD75,1175,f,0.800,10,0.568,0.180,0.710,-0.300,1.70,0.64
62027,num_arms_adj_d4,BXD77,1177,f,-0.300,4,0.816,0.408,-2.72,-1.30,0.700,-2.04
62027,num_arms_adj_d4,BXD8,1108,f,0.800,10,0.876,0.277,1.09,-0.300,2.70,0.64
62027,num_arms_adj_d4,BXD80,1180,f,0.300,10,0.843,0.267,2.81,-1.30,1.70,-0.58
62027,num_arms_adj_d4,BXD81,1181,f,0.700,10,1.25,0.394,1.78,-1.30,2.70,0.40
62027,num_arms_adj_d4,BXD84,1184,f,1.30,10,0.516,0.163,0.397,0.700,1.70,1.86
62027,num_arms_adj_d4,BXD85,1185,f,0.450,4,0.500,0.250,1.11,-0.300,0.700,-0.21
62027,num_arms_adj_d4,BXD86,1186,f,0.500,10,0.919,0.291,1.84,-1.30,1.70,-0.09
62027,num_arms_adj_d4,BXD87,1187,f,0.900,10,0.422,0.133,0.468,0.700,1.70,0.89
62027,num_arms_adj_d4,BXD89,1189,f,0.400,10,0.949,0.300,2.37,-1.30,1.70,-0.33
62027,num_arms_adj_d4,BXD90,1190,f,0.367,6,1.03,0.422,2.82,-1.30,1.70,-0.41
62027,num_arms_adj_d4,BXD92,1192,f,1.20,2,0.707,0.500,0.589,0.700,1.70,1.62
62027,num_arms_adj_d4,BXD96,1196,f,0.800,10,0.568,0.180,0.710,-0.300,1.70,0.64
62027,num_arms_adj_d4,BXD97,1197,f,0.700,10,1.15,0.365,1.65,-1.30,2.70,0.40
62027,num_arms_adj_d4,BXD98,1198,f,0.700,6,0.632,0.258,0.904,-0.300,1.70,0.40
